author;message;like_count;time
@martamarialima5618;Eu hoje disse que ia votarp dantena se ele fosse candidato aqui na Bahia mais a minha admiração por dantena continue ❤🎉;0;2024-09-16T16:50:41Z
@elenirschmidt3438;Não estou nem a favor de nenhum dos doisDatena ridículo.;1;2024-09-16T16:49:49Z
@susanaaranha3817;Graças a Deus pelo Boulos 🙏;0;2024-09-16T16:49:24Z
@IasminSantos-sw6ie;Kkkkk Datena e o melhor nunca decepciona fez o que o povo tava querendo fazer😅😅;1;2024-09-16T16:49:16Z
@ReginaNicolau-f3b;Esse candidato Marçal  está com medo do Datena ganhar dele.😅;1;2024-09-16T16:48:24Z
@ednamariadossantospintodas1962;Datena está destruindo a sua carreira ,descontrole total emocional......lamentável;0;2024-09-16T16:47:10Z
@PatriciaXagas;Eu não entendi depois que o Datena meteu essa cadeirada no Marçal 🤭' Minha sogra morreu por conta disso, seu canalha'😳🤦O que o Marçal disse?' Você mereceu seu palhaço '🤡🇧🇷🤣 Datena Nunca subestime um apresentador de programa polícial 🤫🇧🇷🤣🙈Gente! Que nivel de políticos nós temos no país 👉🤮;1;2024-09-16T16:46:56Z
@israelfragoso7581;Esse Marçal é muito mal caráter agora não pode parti para agressão datena lamentável;0;2024-09-16T16:46:36Z
@martamarialima5618;Ainda bem que eles revelaram oq são antes da eleição 😂😅🎉;0;2024-09-16T16:46:25Z
@ficaesperto4506;Alô canal @Cadeira Certa;0;2024-09-16T16:45:53Z
@Natsukos;O BRASIL TE AMA DATENA, O BRASIL TE AMA.;3;2024-09-16T16:45:00Z
@mariaelizabethdecarvalho483;😢😱😱😱;0;2024-09-16T16:44:51Z
@doidogameplays1260;Datena = Dapena é fod@ kkkkkkkkkkkkkkk fi da peste n ganha nem pra rapariga mais;0;2024-09-16T16:44:22Z
@Natsukos;Depois de tanto tempo dando golpe em idoso, tá aí, tomou um golpe.;14;2024-09-16T16:44:09Z
@RogerioCardoso-gm2rc;Datena, é um desiquilibrado. Não pode governar.;0;2024-09-16T16:43:39Z
@DanielCardoso-b8b;O Daneta não tem psicológico nem pra virar guardinha de shopping que dirá prefeito da cidade kkkkkk;21;2024-09-16T16:43:13Z
@andredelpasso;Será que o Datena vai sair no Datena?;2;2024-09-16T16:42:51Z
@JAArtesanatos;Esse marçal é um palhaço, nao merece ser prefeito de uma cidade como sao paulo!;0;2024-09-16T16:42:36Z
@alcantarat037;Estava até gostando desse mala, mas com essas jogadas de golpe baixo tirou Datena do controle... parabéns Datena por proteger sua honra;2;2024-09-16T16:41:55Z
@analuciamedeiros9306;😂😂😂😂😂tudo por dinheiro O nível é baixo;1;2024-09-16T16:41:54Z
@jrsemfio;A próxima vez que ele falar que o Datena não é homem a próxima cadeira desse provocador será a de rodas 😂😂😂😂😂;0;2024-09-16T16:41:04Z
@karen-fp8mm;Baixaria E ainday querem 0:43 0:43 0:43 0:43 0:43 0:43;0;2024-09-16T16:40:56Z
@Gusklm;Lindooo de mais, mostrar que temos uma pessoa completamente despreparada mentalmente para dirigir uma das maiores é importantes cidades do nosso brasil! 😮‍💨;2;2024-09-16T16:40:28Z
@marinalvasilva7586;Sensacional!!!!;4;2024-09-16T16:40:13Z
@ivoneoliveira7406;São tudo farinha do mesmo saco o sujo falando do mal lavado;2;2024-09-16T16:40:11Z
@gloriabatistasantos8946;Quanta baixaria, olha  nível dos candidatos 😮;0;2024-09-16T16:39:58Z
@mariajoses.resende666;Que horror! É o fim dos tempos!E esse cara é apresentador de tv e quer ser prefeito da mais ricas capitais do mundo! Vixi...;0;2024-09-16T16:39:46Z
@festinhadoguti;:Imagens fortes. Isso foi a imagem forte?;0;2024-09-16T16:39:39Z
@fatimarodrigues9441;Misericórdia,que baixaria desse apresentador, infelizmente a verdade dói ninguém gosta de ouvir a verdade;0;2024-09-16T16:39:19Z
@ROLEBRA1;Um outro DORIA  esse marçal  , aguardem e verao;2;2024-09-16T16:39:00Z
@ivonequeiroz5286;O PIVO AMA ISSO,  FUTUROS GOVERNANTES BRASILEIROS, NADA DEMAIS.;0;2024-09-16T16:38:58Z
@Helinholobomau;Quem quiser rir que ria, mas tudo isso é muito triste!!Mostra que estamos totalmente à deriva no tocante a opções de voto!!Pobre São Paulo!!;0;2024-09-16T16:38:42Z
@TRINITARIO_COPTA;Marçal ja foi eleito;1;2024-09-16T16:38:25Z
@m.scomercio8364;VALEU DATENA,  ESSE VAGABUNDO PABLO MARÇALO( MÃO LEVE) MERECIA ISSO E MUITO MAIS FOI POUCO;0;2024-09-16T16:38:20Z
@Denysebery;Tô me divertindo assistindo o pablo pcc escobar marçal levando cadeirada 😅😅😂😂🤣🤣🤣;1;2024-09-16T16:37:59Z
@bio3246;Sinto muito pela cadeira, mas ela se sacrificou por nós... Obrigado Cadeira!;7;2024-09-16T16:37:52Z
@reginaceliaalvessilveira694;Sempre ele xinga de canalhas,e agora Datena??;0;2024-09-16T16:37:40Z
@bio3246;Absolute cinema;0;2024-09-16T16:37:09Z
@Cfsout;Valeu Datena 💪😎;10;2024-09-16T16:35:01Z
@elizeucarvalho341;O importante é que a cadeira está bem!😂😂😂😂!;1;2024-09-16T16:34:20Z
@Umcanals;Houve o contato mas não é motivo para cartão;1;2024-09-16T16:33:55Z
